visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,log_entropy,entropy_x_contrast,IR_range,IR_norm_range
6.6498,105.3266,35.8479,7.0083,95.25,0.0663,2.9229,-19.7316,32.5014,13.9524,1.0,-2.7135653817903203,6.315075,18.548999999999996,-0.11805675652244954
24.7083,75.6591,46.7658,4.4583,33.75,0.0944,2.5141,-19.4484,14.7759,-3.2434,1.0,-2.360214205830682,3.186,18.0193,0.23424458097778808
7.9397,64.48,42.5031,3.4208,20.8208,0.1174,2.2946,-17.7593,31.207,-3.5274,1.0,-2.142168371588141,2.44436192,34.7344,0.4981629984420628
15.2491,81.4636,57.0824,4.6792,43.9875,0.0974,2.5586,-19.7316,25.9487,-6.0057,1.0,-2.3289290683336477,4.2843824999999995,31.9544,0.21897254599622853
13.5292,84.9033,52.3108,9.6125,141.4375,0.0487,3.153,-14.7056,27.0552,4.2417,1.0,-3.022076248893593,6.88800625,22.813499999999998,-0.43373857744473676
10.3045,92.6426,50.4381,6.425,71.35,0.0761,2.7995,-13.3353,28.3751,2.266,1.0,-2.575707014114497,5.429735,26.109099999999998,-0.9390197028903815
24.2783,92.8576,64.9771,5.2583,53.1917,0.0838,2.6653,-14.981,17.3387,-6.9498,1.0,-2.4793222714941,4.45746446,24.2885,0.16653419482187776
58.2455,112.206,80.35,4.2542,32.7292,0.0992,2.4784,-16.921,-2.7422,-9.7995,1.0,-2.31061726469131,3.24673664,7.0573,-0.01653747435743896
64.695,105.1116,85.9068,2.7792,15.3292,0.1472,2.1253,-20.0152,-7.431,-15.1446,1.0,-1.915963072687361,2.25645824,7.7136000000000005,-0.024514865790070544
58.6755,96.9423,82.7459,4.0792,29.6042,0.1034,2.4385,-18.8835,-6.3784,-12.9922,1.0,-2.269150316907808,3.06107428,6.6138,-0.025998396392465383
28.7929,82.3235,66.068,4.2,33.4333,0.1024,2.4765,-14.4306,13.1275,-4.5586,1.0,-2.2788685663767296,3.4235699200000003,17.6861,0.19955662581084083
23.2034,82.3235,57.4057,3.7083,25.1,0.1103,2.3852,-10.0901,15.2443,-1.9823,1.0,-2.2045513527226803,2.76853,17.2266,0.7621538283905027
13.3142,134.9941,54.3213,9.2417,149.1417,0.0498,3.1812,-16.3644,28.1558,7.7413,1.0,-2.99974029495153,7.4272566599999985,20.4145,-0.2222562011288584
10.5195,145.0983,76.5501,11.075,204.2667,0.0429,3.3189,-21.7274,31.6394,0.1395,1.0,-3.1488834530481657,8.76304143,31.499899999999997,-10.438696519925305
5.7899,93.5026,24.1112,5.4833,77.8917,0.1119,2.6489,-6.3784,33.3599,25.0633,1.0,-2.1901496636642577,8.71608123,8.296600000000002,-0.20867707302248545
5.1449,52.226,7.5996,1.1375,10.1458,0.4753,1.2424,15.945,34.4283,32.6544,1.0,-0.7438090953621733,4.82229874,1.7738999999999976,0.06612251240126248
5.3599,23.8484,7.1201,0.8583,4.1083,0.4684,1.1517,26.1705,35.9152,33.3301,1.0,-0.7584326472585748,1.92432772,2.585099999999997,0.041174624992673686
5.1449,20.8386,6.9907,0.6042,2.1042,0.5037,1.0168,1.0746,36.5493,33.3691,1.0,-0.6857744262305322,1.05988554,3.1801999999999992,1.0192664610905997
5.7899,55.2358,15.6681,3.3917,32.1083,0.1583,2.2305,-80.6227,36.5493,5.9772,1.0,-1.8432633120951707,5.08274389,30.572100000000002,-0.07584447292775544
7.5097,60.8253,27.4829,5.9458,64.3208,0.0754,2.7812,-81.4919,28.5944,-24.2417,1.0,-2.584948003968227,4.84978832,52.8361,0.014474496719095953
12.6693,75.2291,45.4137,4.725,42.3583,0.0943,2.5729,-94.3734,14.0712,-63.2246,1.0,-2.361274089342725,3.99438769,77.2958,0.002358280412335472
10.0895,91.9977,47.3158,5.6042,64.7542,0.0842,2.7023,-100.4897,18.7228,-63.0873,1.0,-2.474560357733856,5.452303639999999,81.8101,0.002953298246173995
62.3302,88.773,69.7747,1.3042,4.4375,0.277,1.5481,-103.0842,-83.6927,-98.1824,1.0,-1.2837377727947985,1.2291875,14.4897,-0.00826916827958925
61.9002,74.7991,67.7005,0.3958,0.6125,0.5373,0.8157,-100.4897,-92.4445,-98.0007,1.0,-0.6211986812473612,0.32909625000000003,5.55619999999999,-0.009387076353104906
65.9849,78.6688,73.4614,0.5083,0.8,0.4665,0.9372,-105.205,-93.405,-99.6797,1.0,-0.7624972586947385,0.37320000000000003,6.274699999999996,-0.008906909135078234
7.5097,149.8279,64.1264,12.0,226.55,0.0413,3.3483,-21.1547,32.7164,6.2615,1.0,-3.18689277901515,9.356515000000002,26.454900000000002,-0.24699050242422696
6.2198,92.8576,18.971,5.6625,86.3292,0.1165,2.6535,-11.7051,33.5741,25.8344,1.0,-2.1498640059763816,10.057351800000001,7.739700000000003,-0.11102757944822549
6.8648,69.4246,25.8798,5.5958,62.1208,0.0836,2.7372,-18.8835,32.7164,15.8802,1.0,-2.481711758891481,5.1932988799999995,16.836199999999998,-0.10910057738973862
12.2393,77.3789,43.8786,8.075,104.9333,0.0557,3.0153,-20.0152,26.392,2.4684,1.0,-2.887775132048899,5.84478481,23.9236,-0.5341913245916898
8.7996,81.6786,48.9795,7.7542,101.3125,0.0636,2.9535,-22.5901,29.4689,-4.4607,1.0,-2.7551418086360604,6.443475,33.9296,0.29244402690280735
6.6498,76.304,38.2144,5.7958,58.5292,0.076,2.7409,-19.1657,31.6394,3.2952,1.0,-2.577021938695806,4.4482192000000005,28.344199999999997,-0.5009815986374653
6.0048,66.1998,20.0392,3.6583,29.125,0.1194,2.3716,-13.0626,31.8552,21.6048,1.0,-2.1252760780236355,3.477525,10.250399999999999,-0.11287570025837641
6.8648,76.089,32.3401,5.0292,46.4375,0.0858,2.6372,-13.3353,32.5014,13.2276,1.0,-2.4557362724882204,3.9843375,19.273799999999994,-0.18425455156550108
5.5749,53.5159,23.5091,3.1125,17.9375,0.1298,2.227,-11.9758,33.3599,15.6124,1.0,-2.0417604747121474,2.3282875,17.747500000000002,-0.17842287618257033
5.5749,84.2583,30.0064,6.0708,96.5958,0.12,2.6771,-6.3784,33.3599,19.148,1.0,-2.120263536200091,11.591496,14.211900000000004,-0.27314268248822127
9.4446,91.9977,62.1194,5.5833,57.225,0.0848,2.6802,-0.1888,30.1224,4.6018,1.0,-2.4674597361842796,4.85268,25.520599999999998,-34.67047897985387
10.9494,73.0793,43.9525,9.0042,131.3375,0.0534,3.0861,-0.6967,29.032,10.542,1.0,-2.9299445330159877,7.013422500000001,18.490000000000002,-3.95282996184114
10.9494,115.2158,66.8843,8.3458,115.9792,0.0563,3.0632,-19.1657,28.8133,-6.9862,1.0,-2.877060743836492,6.529628960000001,35.7995,0.2151925841315753
34.1675,101.4569,71.3963,5.7458,57.5208,0.0763,2.7265,-17.7593,5.4082,-8.4265,1.0,-2.573082340691726,4.38883704,13.834700000000002,0.036139294908851365
59.7504,113.7109,89.2331,4.7958,43.1625,0.089,2.6239,-18.3204,-6.3784,-13.1968,1.0,-2.419118909249997,3.8414625,6.8184,-0.026382027245560335
67.0598,104.4667,88.5975,3.7833,28.7583,0.1122,2.4146,-18.8835,-4.811,-13.8798,1.0,-2.1874722858935414,3.2266812599999994,9.0688,-0.0183556452649469
42.1218,108.9813,81.9666,6.3625,67.0625,0.0703,2.8169,-16.921,2.0793,-9.0306,1.0,-2.6549834801655177,4.71449375,11.1099,0.013607380278681426
24.0633,93.2876,61.0487,7.1792,83.5125,0.0617,2.9317,-11.9758,10.0289,-3.4186,1.0,-2.785471348070795,5.15272125,13.4475,0.24496299210525818
19.5487,111.5611,61.7264,7.1917,100.45,0.0661,2.9322,-10.0901,25.7267,3.0331,1.0,-2.7165865321244964,6.6397450000000005,22.6936,-0.8406241891055147
6.2198,125.7499,57.7517,9.6333,178.6583,0.0512,3.1918,-15.2567,34.4283,13.1092,1.0,-2.972015746936675,9.14730496,21.3191,-0.17213880461616957
5.3599,71.1444,10.6505,2.3083,25.2417,0.2898,1.7913,10.0289,34.8542,32.3331,1.0,-1.238564249095555,7.315044660000001,2.521099999999997,0.10748663638467236
5.3599,58.0305,9.0213,1.8292,20.6375,0.4672,1.4169,16.1779,34.4283,32.3723,1.0,-0.7609978474681197,9.64184,2.0559999999999974,0.06573851292092397
5.5749,61.4702,12.32,3.5292,41.5708,0.1836,2.2157,17.8011,34.0016,30.2595,1.0,-1.6949958007957469,7.63239888,3.742100000000004,0.06312345571735369
5.1449,17.8289,6.4172,0.3875,1.3625,0.68,0.7125,22.5934,37.1816,34.216,1.0,-0.3856624808119846,0.9265000000000001,2.965600000000002,0.04809691775326063
5.3599,28.7929,10.9016,1.6958,6.6875,0.2331,1.7197,-36.1145,36.7603,16.6078,1.0,-1.4562877329404256,1.55885625,20.1525,-0.0612893949920785
6.6498,66.6298,31.3677,4.0667,32.5083,0.1057,2.4567,-85.4825,34.215,-36.4352,1.0,-2.247150386105945,3.43612731,70.65020000000001,0.010985458090475138
7.2947,75.0141,39.4623,4.7708,42.1292,0.0893,2.6042,-92.4445,34.4283,-46.0494,1.0,-2.4157537910996836,3.7621375599999998,80.4777,0.00808742981694018
27.718,76.734,56.9044,3.9917,29.0583,0.1032,2.4506,-91.4921,-5.593,-74.8908,1.0,-2.2710864259346746,2.99881656,69.2978,-0.0008162679666099731
44.9166,80.1737,62.6921,2.3833,12.3083,0.1725,1.9832,-100.4897,-67.082,-91.7411,1.0,-1.7573580425107227,2.1231817499999996,24.65910000000001,-0.007276466084879996
53.7309,84.9033,70.5003,1.725,5.5,0.2073,1.7197,-103.6105,-73.8781,-92.9653,1.0,-1.5735882595404032,1.14015,19.087199999999996,-0.007669924220275849
65.9849,80.3887,71.2477,0.8958,2.4042,0.3524,1.2896,-107.3685,-91.9673,-99.3144,1.0,-1.0429883849201127,0.84724008,7.347100000000012,-0.008624706552652758
68.5646,79.9587,73.353,0.7958,1.3875,0.3625,1.1504,-101.5201,-92.4445,-97.0884,1.0,-1.0147308046874075,0.50296875,4.643899999999988,-0.009379111458609033
6.0048,97.8022,28.6242,6.1083,85.3083,0.0901,2.7905,-21.4408,33.7879,15.9678,1.0,-2.406835114367845,7.68627783,17.8201,-0.09869045019012482
6.0048,102.1019,41.9237,7.0917,95.75,0.0716,2.9016,-21.4408,33.5741,3.5496,1.0,-2.636660205015537,6.8557,30.024500000000003,-0.44114765824226054
10.0895,98.6621,67.1261,7.9917,108.3333,0.0567,3.0242,-23.1677,27.9361,-12.9017,1.0,-2.8699810682484306,6.14249811,40.8378,0.09346218214039442
22.9884,101.0269,57.8861,7.4417,98.275,0.0622,2.951,-21.1547,22.1418,-0.6078,1.0,-2.7774002792370034,6.112705,22.7496,1.722048413429148
12.8843,108.3363,59.2113,8.0375,115.0792,0.0556,3.0445,-10.8958,29.2505,7.8877,1.0,-2.8895720777256004,6.39840352,21.3628,-0.3403484577535473
7.0798,99.952,36.2863,7.1208,93.4208,0.0657,2.9312,-11.9758,32.7164,16.5666,1.0,-2.722656353491572,6.137746559999999,16.1498,-0.16490263239482825
5.5749,93.0726,31.4315,7.8667,111.0917,0.0598,3.0177,2.5796,33.3599,21.8289,1.0,-2.816749618025551,6.64328366,11.531000000000002,0.5924347443302299
5.5749,60.6103,20.0769,4.6292,47.3542,0.1162,2.5422,-4.0324,33.7879,23.2095,1.0,-2.152442434564326,5.502558039999999,10.578400000000002,-0.3610204552243782
5.7899,79.9587,27.2847,4.5375,37.7792,0.095,2.5438,-10.8958,33.1456,14.669,1.0,-2.353878387381596,3.589024,18.4766,-0.20737970557760324
6.2198,86.4082,53.1229,5.4458,68.5292,0.0899,2.7171,-7.9597,33.3599,6.0865,1.0,-2.4090573375045627,6.16077508,27.273400000000002,-0.6885895288083013
6.6498,96.7273,47.1286,7.5542,99.7708,0.0612,2.9751,-1.9724,33.1456,14.1046,1.0,-2.7936080894638566,6.105972959999999,19.041000000000004,-1.1914343496452569
12.4543,118.2255,40.8907,6.2458,68.9375,0.0732,2.8238,-23.1677,30.1224,9.1547,1.0,-2.614559858014871,5.046225,20.9677,-0.14202425944606564
27.933,115.2158,69.5984,7.5792,101.1208,0.0608,2.9969,-27.5664,5.9,-11.365,1.0,-2.800165490010016,6.14814464,17.265,0.018832263316050805
48.5713,123.6001,85.1401,7.0917,87.3083,0.0622,2.9458,-28.1619,-3.7737,-12.9721,1.0,-2.7774002792370034,5.43057626,9.1984,-0.01032987656188482
69.2096,109.4113,90.5121,4.925,38.7833,0.0878,2.5671,-13.3353,-4.2916,-9.1918,1.0,-2.4326937783410663,3.40517374,4.900200000000001,-0.03501191618362578
56.9556,121.4503,89.8496,9.0,141.575,0.0514,3.1504,-15.8096,-4.2916,-10.6385,1.0,-2.9681171065210177,7.276954999999999,6.346900000000001,-0.02551631510904946
54.3758,132.4143,89.3902,8.65,129.4667,0.0538,3.0893,-16.3644,7.3674,-8.0974,1.0,-2.9224818118143983,6.96530846,15.4648,0.05559920347853901
6.6498,136.069,72.0363,11.1333,223.1,0.0441,3.3396,-16.3644,34.0016,2.2133,1.0,-3.1212954965293367,9.838709999999999,31.788300000000003,-0.9387695262976415
6.2198,106.1865,42.2193,9.5833,168.7084,0.0495,3.2144,-9.2882,33.3599,18.8156,1.0,-3.0057826094074924,8.3510658,14.544300000000003,-0.1908864538010306
5.5749,57.1706,10.5203,2.5667,28.6833,0.2284,1.9541,14.0712,34.6414,31.8451,1.0,-1.4766568012002819,6.55126572,2.7962999999999987,0.07730750948817733
5.3599,33.7375,7.3829,1.2167,9.575,0.4197,1.3393,23.2689,35.0668,33.274,1.0,-0.8682151086425919,4.0186275,1.7927999999999997,0.04529135052508262
5.1449,54.5908,11.0301,2.9083,33.1,0.2362,2.0133,19.1819,35.0668,32.1024,1.0,-1.443076375218875,7.81822,2.9643999999999977,0.05694649672775571
5.5749,38.0372,8.6174,1.4,9.2333,0.3229,1.5107,15.945,36.1268,30.0274,1.0,-1.1304126012179074,2.98143257,6.099400000000003,0.07545486421659417
5.1449,28.148,9.6209,1.425,5.475,0.2675,1.6279,-30.264,36.7603,21.1204,1.0,-1.3186357126460757,1.4645625,15.6399,-0.05751095504037742
7.0798,44.0567,21.3601,4.425,36.825,0.0985,2.5316,-67.082,28.3751,-12.9812,1.0,-2.3176987308040937,3.6272625000000005,41.3563,0.03258491236731943
10.0895,66.8448,37.2469,4.1,35.3583,0.1168,2.434,-84.1377,22.5934,-43.242,1.0,-2.14729220858801,4.12984944,65.83539999999999,0.006209908239857398
18.4738,76.949,45.1576,4.0208,31.9542,0.1068,2.4676,-86.3875,0.3176,-55.8531,1.0,-2.2367973524560427,3.41270856,56.1707,6.582370219137858e-05
10.5195,80.8186,40.6556,5.0042,44.1292,0.0862,2.6077,-88.6804,21.9157,-37.8118,1.0,-2.4510851013124895,3.8039370399999997,59.7275,0.006535824038978886
55.4507,90.7078,73.9854,2.7583,13.275,0.1396,2.107,-104.671,-83.6927,-97.5462,1.0,-1.968974088653865,1.8531900000000001,13.853499999999997,-0.008196922892573698
50.5061,84.9033,67.6082,1.7542,6.4292,0.2069,1.7663,-104.1394,-81.0565,-92.9749,1.0,-1.5755196942306398,1.33020148,11.918400000000005,-0.008371572756578136
64.48,81.8935,72.8878,0.9125,2.2542,0.3391,1.305,-104.671,-91.0187,-98.5342,1.0,-1.081460229850544,0.76439922,7.515500000000003,-0.008825051735654423
64.05,82.3235,72.3789,0.7333,1.4333,0.3926,1.109,-99.4687,-79.33,-89.6072,1.0,-0.9349639971397764,0.56271358,10.277200000000008,-0.008900370905001221
14.1742,76.949,42.986,5.7333,55.55,0.0766,2.7134,-18.3204,24.8364,-0.1137,1.0,-2.569158202235591,4.25513,24.950100000000003,11.923210995554419
11.1644,103.6067,51.1461,8.1958,114.9208,0.0571,3.0423,-17.7593,27.4961,1.9289,1.0,-2.8629511623201727,6.56197768,25.5672,-0.8026672470223234
6.4348,113.7109,44.181,7.4,113.1167,0.0644,2.9454,-19.1657,33.1456,7.9546,1.0,-2.7426416458718292,7.284715479999999,25.191000000000003,-0.217411670635942
5.3599,72.8643,23.3193,5.275,63.0917,0.1037,2.6495,-14.1561,33.3599,23.4338,1.0,-2.266253163746655,6.542609290000001,9.926100000000002,-0.1005630413204727
4.9299,46.2065,18.2244,3.0,20.8917,0.1461,2.2066,1.5776,33.7879,25.2266,1.0,-1.9234639602254833,3.05227737,8.5613,0.8489958778339018
5.3599,49.4312,17.4182,4.8208,51.8542,0.1048,2.5728,7.1237,33.5741,27.5076,1.0,-2.2557015070951953,5.43432016,6.066500000000001,0.17133498758031618
5.7899,74.1542,20.9066,6.0708,86.9708,0.0941,2.7553,-2.9995,33.3599,25.8001,1.0,-2.363397232390803,8.18395228,7.559800000000003,-0.43107663549303676
8.1547,87.2681,63.7653,3.9625,29.0292,0.1076,2.4136,-8.2246,30.7739,-1.6807,1.0,-2.229334631254453,3.12354192,32.4546,2.2262685580115376
22.7735,88.558,62.855,5.3667,48.8417,0.08,2.658,-10.8958,18.2624,-5.1827,1.0,-2.5257286443082556,3.9073360000000004,23.4451,0.3234019673529249
6.8648,97.3723,46.1561,8.3625,115.9208,0.0534,3.0624,-9.2882,32.5014,13.7243,1.0,-2.9299445330159877,6.19017072,18.777099999999997,-0.2549648475000447
6.2198,75.874,29.2011,7.4333,92.7167,0.061,2.9521,8.097,33.1456,23.8285,1.0,-2.796881414808826,5.6557187,9.317100000000003,0.17179283287211203
9.8745,95.8674,46.7364,8.6,126.4583,0.0554,3.0844,-15.8096,30.5569,13.5982,1.0,-2.893175685228899,7.0057898199999995,16.9587,-0.14213694820818804
27.0731,132.1994,84.4884,11.7292,222.0708,0.0404,3.3577,-24.6208,16.8752,-13.0623,1.0,-3.2089254940150327,8.97166032,29.9375,0.05247193917407836
54.1609,125.1049,86.4871,5.4875,60.1875,0.0809,2.7418,-26.0869,-2.4852,-7.2355,1.0,-2.514541454917691,4.86916875,4.7503,-0.01316649940019541
51.5811,134.3492,92.8148,9.7667,157.225,0.0493,3.1815,-18.0396,3.0785,-7.8683,1.0,-3.009831197933493,7.751192499999999,10.9468,0.021688591261645462
8.5846,140.7986,62.8467,12.775,285.725,0.0414,3.4288,-11.4349,31.207,6.8367,1.0,-3.1844743981508685,11.829015,24.3703,-0.39918400107905516
8.3696,127.2548,57.5401,12.2583,268.6667,0.0388,3.4385,-8.7556,32.5014,13.1858,1.0,-3.249335032352909,10.42426796,19.315599999999996,-0.2815202710106659
6.2198,71.7894,21.9673,4.7583,49.8417,0.1058,2.5818,-3.5153,34.0016,21.4711,1.0,-2.246204759557938,5.27325186,12.530500000000004,-0.4504874173865872
6.2198,67.2747,26.9866,4.3625,34.9292,0.1003,2.5079,-4.0324,33.1456,17.4995,1.0,-2.2995895840142473,3.50339876,15.6461,-0.469717389774275
6.0048,77.5939,15.611,4.3208,55.0542,0.1332,2.4475,8.097,34.0016,28.5332,1.0,-2.015903520875848,7.333219440000001,5.468400000000003,0.14717184491453988
5.5749,31.3727,9.3992,1.7667,10.675,0.2836,1.7337,13.5999,35.9152,32.6062,1.0,-1.2601904843241645,3.0274300000000003,3.3089999999999975,0.08099204897763655
5.5749,47.0664,13.4914,2.575,13.8667,0.1576,2.0762,-12.7902,35.2792,24.4446,1.0,-1.8476951015583583,2.18539192,10.834600000000002,-0.11283879969069284
5.1449,22.9884,8.9373,1.3333,6.15,0.3373,1.5345,-17.1999,36.971,25.9101,1.0,-1.0867825369145325,2.074395,11.060899999999997,-0.0829595115887827
6.4348,58.6755,18.9533,5.0417,43.6,0.0861,2.6023,-76.3651,33.7879,-3.4208,1.0,-2.452245867548452,3.7539599999999997,37.2087,0.12934170805247103
8.5846,50.7211,24.7226,5.6208,52.6375,0.0785,2.6922,-71.4387,31.8552,-15.9221,1.0,-2.5446566541937745,4.13204375,47.7773,0.028005700882607867
16.109,81.8935,54.0257,3.25,47.725,0.1944,2.0112,-94.8607,11.7035,-71.0586,1.0,-1.6378373869557985,9.27774,82.7621,0.0017362521144192074
25.7832,87.6981,54.0962,5.0083,42.8583,0.085,2.603,-97.9544,-22.302,-75.7053,1.0,-2.4651040224918206,3.6429555000000002,53.403299999999994,-0.003007416498512204
24.0633,80.6037,55.3197,3.9875,27.8625,0.1033,2.4168,-93.405,-14.7056,-68.9623,1.0,-2.270117902856544,2.8781962500000002,54.256699999999995,-0.002282973584920938
59.5354,83.8284,70.8992,2.2083,9.3167,0.1749,1.9356,-103.0842,-72.6526,-89.3262,1.0,-1.7435408969575807,1.6294908300000002,16.673599999999993,-0.007890058020198714
58.4605,88.343,70.067,1.1375,3.7042,0.3155,1.4555,-103.0842,-80.6227,-94.7347,1.0,-1.1535965970008693,1.1686751,14.112000000000009,-0.008255742701332789
65.9849,92.4277,78.5899,1.5583,5.65,0.2349,1.6877,-102.039,-75.1155,-91.5002,1.0,-1.44859538731727,1.327185,16.38470000000001,-0.008045282998081535
65.3399,86.4082,74.2264,0.5875,1.1208,0.4416,1.0204,-100.4897,-81.0565,-92.4239,1.0,-0.8173507840192515,0.49494528,11.367400000000004,-0.008727342238469486
8.5846,86.1932,44.3439,7.7292,96.9209,0.059,2.976,-16.921,30.3397,4.3812,1.0,-2.8302178350764176,5.7183331,25.9585,-0.4092532883826875
5.7899,96.0824,28.8324,7.9125,124.7708,0.066,3.0231,-0.4426,33.7879,21.6929,1.0,-2.7181005369557116,8.2348728,12.094999999999999,-3.519104604489956
5.7899,64.05,25.1458,6.2208,82.5792,0.0793,2.8364,0.5703,33.5741,23.0925,1.0,-2.5345171503413346,6.54853056,10.4816,2.5493534747907454
5.1449,82.1085,28.8291,5.6708,59.4542,0.0784,2.7498,-4.0324,33.7879,19.7872,1.0,-2.545931351625775,4.66120928,14.000700000000002,-0.42346083607231977
5.1449,68.9946,13.6174,4.1542,48.4875,0.1353,2.4245,10.5088,34.215,30.2259,1.0,-2.0002607438053945,6.56035875,3.989100000000004,0.10771698186951889
5.3599,66.8448,14.6302,3.8458,38.9208,0.1385,2.3747,1.3264,34.0016,28.3638,1.0,-1.9768849533547437,5.3905308000000005,5.637800000000002,0.9037752133657582
6.2198,85.7632,56.4115,6.0875,78.1542,0.0808,2.7926,-4.5511,33.1456,4.7638,1.0,-2.5157783134550873,6.31485936,28.381800000000002,-1.528818701609815
7.2947,84.0434,49.1759,4.3333,36.0333,0.099,2.5235,-8.2246,32.0708,5.9531,1.0,-2.312635428847547,3.5672967,26.1177,-0.6550158817414325
5.3599,77.8089,39.993,4.8208,41.1792,0.0891,2.6033,-8.4899,33.7879,7.8895,1.0,-2.4179959445053734,3.66906672,25.898400000000002,-0.504439567664958
5.1449,81.4636,18.9735,6.1083,92.1584,0.111,2.6999,-4.5511,34.6414,27.9392,1.0,-2.198225077669803,10.2295824,6.702199999999998,-0.2724363734583647
6.2198,110.2712,30.8017,7.4542,106.6708,0.0649,2.9784,-10.0901,33.3599,20.6246,1.0,-2.734907655272093,6.92293492,12.735300000000002,-0.16030376966526275
9.2296,89.8479,47.7626,7.6875,99.7042,0.0576,2.9932,-13.8821,31.4233,4.1091,1.0,-2.8542327112802917,5.74296192,27.3142,-0.5508710033532144
23.4184,137.144,78.6839,12.2125,248.7292,0.0392,3.4015,-18.0396,20.5535,-3.4545,1.0,-3.23907853218572,9.750184639999999,24.008,0.3298174934556658
24.0633,136.069,78.6747,10.6,184.8833,0.0466,3.2497,-17.7593,17.1071,-1.1183,1.0,-3.0661547378505367,8.61556178,18.2254,0.8613749258298313
17.6139,130.4795,75.8228,12.0583,224.0584,0.0399,3.3445,-14.4306,26.392,4.0266,1.0,-3.2213789550863194,8.93993016,22.3654,-0.45420239993733025
8.7996,122.7401,45.3206,10.4542,186.6792,0.0454,3.271,-5.0714,32.7164,15.5836,1.0,-3.092243173934835,8.47523568,17.1328,-0.4139709355546663
10.3045,91.3528,46.4929,6.3958,77.4958,0.0736,2.8523,-8.2246,29.687,6.4455,1.0,-2.6091102532473065,5.70369088,23.241500000000002,-0.5600088809142407
7.7247,79.5287,51.0822,4.4958,38.4625,0.0953,2.5505,-7.6951,32.2862,1.0061,1.0,-2.3507254683219805,3.6654762499999998,31.2801,-4.170244475780687
10.5195,74.7991,48.1203,4.8625,42.1375,0.0868,2.6126,-3.7737,29.9047,4.303,1.0,-2.4441486573158326,3.657535,25.601699999999997,-1.8416230078164115
6.0048,73.5092,20.8269,4.625,41.4667,0.098,2.5533,-0.1888,33.7879,23.7798,1.0,-2.322787800311565,4.0637366,10.008099999999999,-7.525771232128223
6.0048,86.6232,42.6702,5.175,53.675,0.0931,2.6596,-23.1677,34.0016,8.4806,1.0,-2.3740810946991155,4.9971425,25.521,-0.17305727205833576
5.7899,68.9946,22.3317,3.6875,33.6125,0.1599,2.32,-33.9336,36.1268,14.5722,1.0,-1.8332066591422287,5.374638749999999,21.5546,-0.07305911976587061
5.7899,31.5877,12.3191,2.4083,13.9,0.1912,1.9932,-34.8646,36.5493,16.7517,1.0,-1.6544352783648362,2.65768,19.797600000000003,-0.06257999007889442
7.2947,64.265,28.2689,5.9042,55.1875,0.0731,2.7424,-81.4919,29.4689,-23.8625,1.0,-2.615926912226404,4.0342062499999995,53.3314,0.015154218333966496
12.4543,68.1347,40.9294,5.225,57.05,0.0978,2.6018,-79.33,14.5413,-51.8437,1.0,-2.3248307019413654,5.57949,66.38499999999999,0.003535654268859178
21.4836,78.6688,58.8359,2.9125,16.5292,0.1373,2.146,-93.405,-14.1561,-78.0938,1.0,-1.9855869662082117,2.26945916,63.9377,-0.0019406934551230459
